TIMESTAMP,TIEMPO,TEMPERATURA RIO LA PAZ,TEMPERATURA2,HUMEDAD RIO LA PAZ,HUMEDAD2,PLUVIOMETRO RIO LA PAZ,PLUVIOMETRO2
2024-01-12 21:27,,-1,1,-1,72,1,14
2024-01-12 21:26,,-1,,-1,,1,
2024-01-12 21:25,,-1,1,-1,61,1,73
2024-01-12 21:24,,-1,1,-1,70,1,94
2024-01-12 21:08,,25.3,,31.6,,1,
2024-01-12 21:07,,25.3,,31,,1,
2024-01-12 21:06,,25.3,,30.9,,1,
2024-01-12 21:05,,25.3,,30.9,,1,
2024-01-12 21:04,,25.3,,31,,1,
2024-01-12 21:03,,25.3,,30.8,,1,
2024-01-12 21:02,,25.4,,30.8,,1,
2024-01-12 21:01,,25.4,,30.8,,1,
2024-01-12 21:00,,25.4,,30.8,,1,
2024-01-12 20:59,,25.4,,30.8,,1,
2024-01-12 20:58,,25.4,,30.6,,1,
2024-01-12 20:57,,25.4,,30.8,,1,
2024-01-12 20:56,,25.5,,30.8,,1,
2024-01-12 20:55,,25.5,,30.7,,1,
2024-01-12 20:54,,25.5,,30.6,,1,
2024-01-12 20:53,,25.6,,30.6,,1,
2024-01-12 20:52,,25.5,,30.5,,1,
2024-01-12 20:51,,25.7,,30.7,,1,
2024-01-12 20:50,,25.6,,30.8,,1,
2024-01-12 20:49,,25.7,20,30.8,40,1,30
2024-01-12 20:48,,25.7,23,31.8,38,1,23
2024-01-12 20:47,,25.7,24,30.7,50,1,40
2024-01-12 20:46,,25.8,21,30.8,49,1,58
2024-01-12 20:45,,25.6,21,30.9,57,1,52
2024-01-12 20:44,,25.7,22,30.8,52,1,70
2024-01-12 20:43,,25.7,29,30.5,68,1,70
2024-01-12 20:42,,25.7,21,31,68,1,70
2024-01-12 20:41,,25.7,30,30.8,54,23,60
2024-01-12 20:40,,25.7,22,30.8,80,1,61
2024-01-12 20:39,,-1,25,-1,69,29,43
2024-01-12 20:31,,27,20,52,45,27,45
2024-01-12 20:30,,20,23,59,69,24,75
2024-01-12 20:26,,25.9,,30.8,,1,
2024-01-12 20:25,,25.8,,31,,1,
2024-01-12 20:24,,25.7,,32.6,,1,
2024-01-12 20:23,,25.7,,31.2,,1,
2024-01-12 20:22,,25.6,,31.3,,1,
2024-01-12 20:21,,25.6,,31.3,,1,
2024-01-12 20:20,,25.6,,31.7,,1,
2024-01-12 20:19,,25.6,,31.6,,1,
2024-01-12 20:18,,-1,,-1,,1,
2024-01-12 20:17,,25.5,,32.1,,1,
2024-01-12 20:16,,25.5,,32.3,,1,
2024-01-12 19:31,,25.5,,30.7,,1,
2024-01-12 19:30,,25.4,,30.8,,1,
2024-01-12 19:29,,25.5,,30.7,,1,
2024-01-12 19:28,,25.6,,30.7,,1,
2024-01-12 19:27,,25.5,,30.8,,1,
2024-01-12 19:26,,25.6,,30.8,,1,
2024-01-12 19:25,,25.6,,30.8,,1,
2024-01-12 19:24,,25.6,,30.7,,1,
2024-01-12 19:23,,25.6,,30.7,,1,
2024-01-12 19:22,,25.7,,30.8,,1,
2024-01-12 19:21,,25.7,,30.9,,1,
2024-01-12 19:20,,25.7,,30.9,,1,
2024-01-12 19:19,,25.8,,30.9,,1,
2024-01-12 19:18,,25.8,,31,,1,
2024-01-12 19:17,,25.8,,30.9,,1,
2024-01-12 19:16,,25.8,,31.1,,1,
2024-01-12 19:15,,25.9,,31.1,,1,
2024-01-12 19:14,,26,,31.1,,1,
2024-01-12 19:13,,26.1,,31,,1,
2024-01-12 19:12,,26.1,,31.1,,1,
2024-01-12 19:11,,26.2,,30.8,,1,
2024-01-12 19:10,,26.3,,30.6,,1,
2024-01-12 19:09,,26.3,,30.8,,1,
2024-01-12 19:08,,26.5,,30.6,,1,
2024-01-12 19:07,,26.6,,30.5,,1,
2024-01-12 19:06,,26.7,,31.3,,1,
2024-01-12 19:05,,26.9,,29.6,,1,
2024-01-12 19:04,,27,,29.5,,1,
2024-01-12 19:03,,27.2,,30,,1,
2024-01-12 19:02,,27.3,,32.1,,1,
2024-01-12 19:01,,27.2,,31.4,,1,
2024-01-12 19:00,,27.7,,28.8,,1,
2024-01-12 18:59,,28.1,,29.8,,1,
2024-01-12 18:58,,27.7,,40.8,,1,
2024-01-12 18:57,,27.8,,32.8,,1,
2024-01-12 18:56,,-1,,-1,,1,
2024-01-12 15:52,,24,,33.6,,3,
2024-01-12 15:51,,24,,33.6,,3,
2024-01-12 15:50,,24,,,,,
2024-01-12 15:48,,24,,31.8,,3,
2024-01-12 15:47,,24.1,,32.7,,3,
2024-01-12 15:46,,24.1,,32.8,,3,
2024-01-12 15:45,,24.1,,33.4,,3,
2024-01-12 15:44,,24.1,,,,,
2024-01-12 15:43,,24.2,,,,,
2024-01-12 15:42,,24,,33.7,,3,
2024-01-12 15:41,,23.9,,,,,
2024-01-12 15:40,,23.9,,,,,
2024-01-12 15:39,,23.9,,34.1,,3,
2024-01-12 15:38,,23.8,,,,,
2024-01-12 15:37,,23.9,,34.1,,3,
2024-01-12 15:36,,23.9,,,,,
2024-01-12 15:35,,23.9,,34.8,,3,
2024-01-12 15:33,,23.9,,,,,
2024-01-12 15:32,,23.8,,35.3,,3,
2024-01-12 15:31,,23.8,,35.6,,1,
2024-01-12 15:30,,23.7,,,,,
2024-01-12 15:29,,23.6,,35.9,,1,
2024-01-12 15:28,,23.6,,,,,
2024-01-12 15:27,,23.6,,36.1,,1,
2024-01-12 15:26,,23.5,,35.8,,1,
2024-01-12 15:25,,23.6,,,,,
2024-01-12 15:24,,23.6,,36.3,,1,
2024-01-12 05:01,,-1,,,,,
2024-01-12 05:00,,-1,,,,,
2024-01-12 04:59,,-1,13,-1,94,15,63
2024-01-12 04:58,,-1,31,-1,,13,
2024-01-12 04:57,,-1,,,,,
2024-01-12 04:56,,-1,,,,,
2024-01-12 04:55,,-1,,-1,,12,
2024-01-12 04:54,,-1,,,,,
2024-01-12 04:53,,-1,,,,,
2024-01-12 04:52,,-1,14,-1,15,9,62
2024-01-12 04:51,,-1,36,-1,,8,
2024-01-12 04:50,,-1,,,,,
2024-01-12 04:49,,-1,,,,,
2024-01-12 04:48,,-1,,,,,
2024-01-12 04:47,,-1,6,-1,42,4,87
2024-01-12 04:46,,-1,32,-1,93,3,28
2024-01-12 04:45,,-1,,,,,
2024-01-12 04:44,,-1,,,,,
2024-01-12 04:43,,-1,,,,,
2024-01-12 04:42,,-1,,,,,
2024-01-12 04:41,,-1,,,,,
2024-01-12 04:40,,-1,,-1,,5,
2024-01-12 04:39,,-1,,-1,,5,
2024-01-12 04:38,,-1,,,,,
2024-01-12 04:37,,-1,,,,,
2024-01-12 04:36,,-1,,-1,,5,
2024-01-12 04:35,,-1,,-1,,3,
2024-01-12 04:34,,-1,,-1,,1,
2024-01-12 04:33,,-1,,-1,,1,
2024-01-12 04:32,,-1,,-1,,1,
2024-01-12 04:30,,-1,,-1,,3,
2024-01-12 04:29,,-1,,,,,
2024-01-12 04:28,,-1,,-1,,3,
2024-01-12 04:27,,-1,,-1,,3,
2024-01-12 04:26,,-1,,-1,,3,
2024-01-12 04:25,,-1,,,,,
2024-01-12 04:24,,-1,,-1,,3,
2024-01-12 04:23,,-1,,-1,,3,
2024-01-12 04:22,,-1,,-1,,3,
2024-01-12 04:21,,-1,,-1,,3,
2024-01-12 04:20,,-1,,-1,,1,
2024-01-12 04:19,,-1,,-1,,1,
2024-01-12 04:18,,-1,,-1,,1,
2024-01-12 04:17,,-1,,-1,,1,
2024-01-12 04:16,,-1,,-1,,1,
2024-01-12 04:15,,-1,,-1,,1,
2024-01-12 04:14,,-1,,-1,,1,
2024-01-12 04:13,,-1,,-1,,1,
2024-01-12 04:12,,-1,,-1,,1,
2024-01-12 04:11,,-1,,-1,,1,
2024-01-12 04:10,,-1,,-1,,1,
2024-01-12 04:09,,-1,,-1,,1,
2024-01-12 04:08,,-1,,-1,,1,
2024-01-12 04:07,,-1,,-1,,1,
2024-01-12 04:06,,-1,,-1,,1,
2024-01-12 04:05,,-1,,-1,,1,
2024-01-12 04:04,,-1,,-1,,1,
2024-01-12 04:03,,-1,,-1,,1,
2024-01-12 04:02,,-1,,-1,,1,
2024-01-12 04:01,,-1,,-1,,1,
2024-01-12 04:00,,-1,,-1,,1,
2024-01-12 03:59,,-1,,-1,,1,
2024-01-12 03:58,,-1,,,,,
2024-01-12 03:57,,-1,,-1,,1,
2024-01-12 03:56,,-1,,-1,,1,
2024-01-12 03:55,,-1,,-1,,1,
2024-01-12 03:54,,-1,,-1,,1,
2024-01-12 03:53,,-1,,-1,,1,
2024-01-12 03:52,,-1,,-1,,1,
2024-01-12 03:51,,-1,,-1,,1,
2024-01-12 03:50,,-1,,-1,,1,
2024-01-12 03:49,,-1,,-1,,1,
2024-01-12 03:48,,-1,,-1,,1,
2024-01-12 03:47,,-1,,-1,,1,
2024-01-12 03:46,,-1,,-1,,1,
2024-01-12 03:45,,-1,,-1,,1,
2024-01-12 03:44,,-1,,,,,
2024-01-12 03:43,,-1,,-1,,1,
2024-01-12 03:42,,-1,,-1,,1,
2024-01-12 03:41,,-1,,-1,,1,
2024-01-12 03:40,,-1,,-1,,1,
2024-01-12 03:39,,-1,,-1,,1,
2024-01-12 03:38,,-1,,-1,,1,
2024-01-12 03:37,,-1,,,,,
2024-01-12 03:36,,-1,,-1,,1,
2024-01-12 03:34,,-1,,-1,,1,
2024-01-12 03:33,,-1,,-1,,1,
2024-01-12 03:32,,-1,,,,,
2024-01-12 03:31,,-1,,-1,,1,
2024-01-12 03:30,,-1,,-1,,1,
2024-01-12 03:29,,-1,,-1,,1,
2024-01-12 03:28,,-1,,-1,,1,
2024-01-12 03:27,,-1,,-1,,1,
2024-01-12 03:26,,-1,,-1,,1,
2024-01-12 01:44,,-1,,-1,,1,
2024-01-12 01:43,,-1,,-1,,1,
2024-01-12 01:42,,-1,,-1,,1,
2024-01-12 01:41,,-1,,-1,,1,
2024-01-12 01:40,,-1,,-1,,1,
2024-01-12 01:39,,-1,,-1,,1,
2024-01-12 01:38,,-1,,-1,,1,
2024-01-12 01:37,,-1,,-1,,1,
2024-01-12 01:36,,-1,,-1,,1,
2024-01-12 01:35,,-1,,-1,,1,
2024-01-12 01:34,,-1,,-1,,1,
2024-01-12 01:33,,-1,,-1,,1,
2024-01-12 01:26,,-1,,,,,
2024-01-12 01:25,,-1,,-1,,3,
2024-01-12 01:24,,-1,,,,,
2024-01-12 01:23,,-1,,-1,,3,
2024-01-12 01:22,,-1,,-1,,3,
2024-01-12 01:21,,-1,,,,,
2024-01-12 01:20,,-1,,,,,
2024-01-12 01:19,,-1,,-1,,1,
2024-01-12 01:18,,-1,,,,,
2024-01-12 01:16,,-1,,-1,,1,
2024-01-12 01:15,,-1,,,,,
2024-01-12 01:14,,-1,,,,,
2024-01-12 01:13,,,,,,,
2024-01-12 01:12,,,,,,,
2024-01-12 01:11,,,,,,,
2024-01-12 01:10,,,,,,,
2024-01-12 01:09,,,,,,,
2024-01-12 01:08,,,,,,,
2024-01-12 01:07,,,,,,,
2024-01-12 01:06,,,,,,,
2024-01-12 01:05,,,,,,,
2024-01-12 00:40,,"""17""",,,,,
2024-01-12 00:30,,25,28,59,75,26,51
2024-01-12 00:29,,21,20,44,75,26,45
2024-01-12 00:28,,22,22,41,51,28,64
2024-01-12 00:27,,28,26,43,47,21,63
2024-01-12 00:26,,20,25,69,71,24,69
2024-01-12 00:25,,29,23,50,64,23,60
2024-01-12 00:24,,30,29,63,55,23,58
2024-01-12 00:23,,27,23,76,68,27,70
2024-01-12 00:22,,,,,,,
2024-01-12 00:21,,,,,,,
2024-01-12 00:20,,,,,,,
2024-01-12 00:19,,,,,,,
2024-01-12 00:05,,50,,,,,
2024-01-12 00:04,,,,,,,
2024-01-12 00:03,,21,26,68,40,21,54
2024-01-11 23:20,,,,,,,
2024-01-11 23:18,,,,,,,
2024-01-11 23:16,,,,,,,
2024-01-11 23:15,,,,,,,
2024-01-11 23:10,,28,23,60,57,21,44
2024-01-11 23:09,,22,22,52,41,27,40
2024-01-11 23:08,,20,28,77,80,28,48
2024-01-11 23:07,,24,27,66,42,29,59
2024-01-11 23:06,,23,28,58,42,21,42
2024-01-11 23:05,,22,20,41,76,23,59
2024-01-11 23:04,,28,29,40,46,28,68
2024-01-11 23:03,,30,29,58,49,30,76
2024-01-11 23:02,,23,20,78,76,29,54
2024-01-11 23:01,,26,20,72,68,30,77
2024-01-11 23:00,,26,30,64,47,26,54
2024-01-11 22:59,,27,30,65,48,26,63
2024-01-11 22:58,,22,22,43,48,27,70
2024-01-11 22:57,,29,25,41,55,30,80
2024-01-11 22:56,,28,27,62,62,23,57
2024-01-11 22:55,,25,29,44,61,23,51
2024-01-11 22:54,,20,28,61,73,28,70
2024-01-11 22:53,,28,30,61,55,22,61
2024-01-11 22:52,,20,28,50,52,22,46
2024-01-11 22:51,,23,23,78,63,20,70
2024-01-11 22:50,,26,27,64,80,21,48
2024-01-11 22:49,,25,28,77,43,29,74
2024-01-11 22:48,,29,20,67,61,30,45
2024-01-11 22:47,,30,23,51,61,24,76
2024-01-11 22:46,,29,25,62,54,29,54
2024-01-11 22:41,,27,21,79,66,24,67
2024-01-11 22:40,,22,20,78,41,23,67
2024-01-11 22:39,,27,23,69,48,27,45
2024-01-11 22:38,,28,30,49,40,22,78
2024-01-11 22:37,,23,23,60,49,21,67
2024-01-11 22:36,,29,23,80,55,27,62
2024-01-11 22:35,,23,22,55,45,30,54
2024-01-11 22:34,,26,22,57,58,30,44
2024-01-11 22:33,,27,30,72,53,30,42
2024-01-11 22:32,,25,30,44,67,26,60
2024-01-11 22:31,,27,28,76,70,22,69
2024-01-11 22:30,,25,28,75,50,26,66
2024-01-11 22:29,,24,28,58,46,29,54
2024-01-11 22:28,,22,22,64,48,29,63
2024-01-11 22:27,,27,26,40,67,21,44
2024-01-11 22:26,,30,27,75,79,27,42
2024-01-11 20:20,,23,27,56,51,28,48
2024-01-11 20:19,,20,24,41,64,29,40
2024-01-11 20:18,,24,23,43,66,21,45
2024-01-11 20:17,,22,24,59,53,25,56
2024-01-11 20:16,,20,25,66,51,20,65
2024-01-11 20:15,,30,20,71,59,27,75
2024-01-11 20:14,,27,29,56,77,29,67
2024-01-11 20:13,,24,30,42,72,28,71
2024-01-11 20:12,,20,22,73,74,28,77
2024-01-11 20:11,,27,20,73,40,21,51
2024-01-11 20:10,,25,24,55,69,27,74
2024-01-11 19:58,,25,26,42,54,25,77
2024-01-11 19:35,,23,20,63,44,25,67
2024-01-11 19:34,,20,23,51,53,20,69
2024-01-11 19:33,,29,20,55,42,23,47
2024-01-11 19:32,,21,24,73,42,22,52
2024-01-11 19:31,,30,27,55,79,25,40
2024-01-11 19:30,,28,28,46,61,29,76
2024-01-11 19:29,,26,29,63,79,20,60
2024-01-11 19:28,,30,21,52,78,28,61
2024-01-11 19:27,,28,24,48,63,29,71
2024-01-11 19:26,,25,28,72,45,22,41
2024-01-11 19:25,,28,22,79,72,23,63
2024-01-11 19:24,,24,28,48,55,20,65
2024-01-11 19:23,,27,27,68,75,29,57
2024-01-11 19:22,,24,21,55,59,20,73
2024-01-11 19:21,,24,20,41,66,20,64
2024-01-11 19:20,,22,29,66,76,24,55
2024-01-11 19:19,,21,24,73,45,26,69
2024-01-11 19:18,,24,20,46,66,23,44
2024-01-11 19:17,,21,23,58,79,22,61
2024-01-11 19:16,,23,26,72,63,21,73
2024-01-11 19:15,,23,20,63,66,25,54
2024-01-11 19:14,,20,23,56,62,20,45
2024-01-11 19:13,,30,24,48,53,24,45
2024-01-11 19:12,,28,21,60,61,22,80
2024-01-11 19:11,,21,25,60,49,25,46
2024-01-11 19:10,,21,21,74,57,21,71
2024-01-11 19:09,,20,21,69,47,22,66
2024-01-11 19:08,,21,23,41,71,26,58
2024-01-11 19:07,,21,23,43,52,20,59
2024-01-11 19:06,,30,30,63,49,25,74
2024-01-11 19:05,,28,30,70,58,29,55
2024-01-11 19:04,,26,27,70,80,27,60
2024-01-11 19:03,,21,30,76,68,27,65
2024-01-11 19:02,,22,30,76,57,25,72
2024-01-11 19:01,,30,23,59,46,27,40
2024-01-11 19:00,,25,24,78,58,24,71
2024-01-11 18:59,,29,30,76,69,20,54
2024-01-11 18:58,,26,28,76,57,30,59
2024-01-11 18:57,,24,20,65,75,29,46
2024-01-11 18:56,,22,27,74,40,29,43
2024-01-11 18:55,,28,21,49,62,25,68
2024-01-11 18:54,,27,30,43,61,26,69
2024-01-11 18:53,,28,27,51,50,29,60
2024-01-11 18:52,,28,21,78,56,27,53
2024-01-11 18:51,,29,25,51,47,29,57
2024-01-11 18:50,,24,30,66,55,27,58
2024-01-11 18:49,,22,22,56,68,22,48
2024-01-11 18:48,,29,24,47,68,20,65
2024-01-11 18:47,,27,27,80,65,23,41
2024-01-11 18:46,,25,21,59,62,23,47
2024-01-11 18:45,,28,26,79,69,27,41
2024-01-11 18:44,,25,28,57,52,28,77
2024-01-11 18:43,,24,25,64,56,24,72
2024-01-11 18:42,,21,29,79,69,26,66
2024-01-11 18:41,,26,24,60,46,27,80
2024-01-11 18:40,,29,22,76,42,30,56
2024-01-11 18:39,,22,29,45,63,28,41
2024-01-11 18:38,,25,22,40,80,29,78
2024-01-11 18:27,,22,,55,,21,
2024-01-11 18:24,,23,,67,,21,
2024-01-11 18:20,,28,20,49,73,28,56
2024-01-11 17:53,,30,29,43,69,25,46
2024-01-11 17:52,,26,22,54,65,23,79
2024-01-11 17:51,,24,26,64,80,22,60
2024-01-11 17:50,,27,23,55,45,30,60
2024-01-11 17:49,,24,22,41,50,21,64
2024-01-11 17:48,,25,26,51,59,29,72
2024-01-11 17:47,,22,30,51,76,29,80
2024-01-11 17:46,,25,30,59,55,20,60
2024-01-11 17:45,,29,26,70,51,23,44
2024-01-11 17:44,,20,21,62,51,27,44
2024-01-11 17:43,,25,29,63,55,24,63
2024-01-11 17:42,,22,20,79,44,27,45
2024-01-11 17:41,,23,25,43,71,29,47
2024-01-11 17:40,,20,29,65,42,20,61
2024-01-11 17:39,,23,29,66,63,24,57
2024-01-11 17:38,,30,25,53,41,26,48
2024-01-11 17:37,,21,30,64,58,27,45
2024-01-11 17:36,,22,30,79,80,24,63
2024-01-11 17:35,,26,21,42,66,28,73
2024-01-11 17:34,,27,24,48,45,28,56
2024-01-11 17:33,,24,27,52,57,21,40
2024-01-11 17:32,,30,29,72,63,24,63
2024-01-11 17:31,,25,25,54,51,27,58
2024-01-11 17:30,,24,20,48,53,21,49
2024-01-11 17:29,,20,23,45,76,24,54
2024-01-11 17:28,,25,23,77,45,30,53
2024-01-11 17:27,,24,22,71,61,23,62
2024-01-11 17:26,,26,23,64,75,21,76
2024-01-11 17:25,,30,22,76,64,28,67
2024-01-11 17:24,,28,29,64,54,27,72
2024-01-11 17:23,,21,20,48,51,30,61
2024-01-11 17:22,,27,22,46,77,26,58
2024-01-11 17:21,,28,20,79,51,27,69
2024-01-11 17:20,,21,27,76,44,24,50
2024-01-11 17:19,,24,24,55,49,22,52
2024-01-11 17:18,,29,24,50,73,30,44
2024-01-11 17:17,,22,21,54,60,26,77
2024-01-11 17:16,,30,23,77,65,30,48
2024-01-11 17:15,,21,21,45,44,27,76
2024-01-11 17:14,,25,23,74,65,28,52
2024-01-11 17:13,,22,21,48,43,21,70
2024-01-11 17:12,,22,21,63,77,29,50
2024-01-11 17:11,,23,28,79,41,26,58
2024-01-11 17:10,,23,25,49,55,20,75
2024-01-11 17:09,,23,30,68,65,21,53
2024-01-11 17:08,,26,26,68,42,23,46
2024-01-11 17:07,,22,21,46,68,29,72
2024-01-11 17:06,,23,27,62,48,26,73
2024-01-11 17:05,,24,30,46,49,29,45
2024-01-11 17:04,,24,27,76,53,21,47
2024-01-11 17:03,,28,22,40,58,27,45
2024-01-11 17:02,,29,21,59,78,24,57
2024-01-11 17:01,,23,28,47,64,23,75
2024-01-11 17:00,,28,26,40,75,24,64
2024-01-11 16:59,,22,24,65,71,23,70
2024-01-11 16:58,,26,24,47,68,29,74
2024-01-11 16:57,,28,28,75,42,23,65
2024-01-11 16:56,,23,21,74,64,25,45
2024-01-11 16:55,,27,28,64,72,28,69
2024-01-11 16:54,,21,21,66,51,30,59
2024-01-11 16:53,,20,28,62,45,22,66
2024-01-11 16:52,,28,25,56,68,20,67
2024-01-11 16:51,,25,30,55,80,22,43
2024-01-11 16:50,,21,23,40,41,24,59
2024-01-11 16:49,,22,24,41,45,21,70
2024-01-11 16:48,,29,26,48,41,29,67
2024-01-11 16:47,,24,25,60,71,30,50
2024-01-11 14:55,,22,22,74,66,21,70
2024-01-11 14:54,,20,23,60,49,29,68
2024-01-11 14:53,,26,22,47,78,22,61
2024-01-11 14:52,,26,27,43,70,20,69
2024-01-11 14:51,,28,24,69,73,28,59
2024-01-11 14:50,,24,21,68,61,30,61
2024-01-11 14:49,,27,20,42,76,24,67
2024-01-11 14:48,,26,24,68,78,22,59
2024-01-11 14:47,,20,29,56,68,21,73
2024-01-11 14:46,,20,26,67,74,29,49
2024-01-11 14:45,,22,27,47,60,23,58
2024-01-11 14:44,,21,22,58,75,23,44
2024-01-11 14:43,,25,22,44,63,29,53
2024-01-11 14:42,,25,24,72,80,24,78
2024-01-11 14:41,,20,28,72,55,28,60
2024-01-11 14:40,,24,29,67,43,22,76
2024-01-11 14:39,,21,20,52,43,23,40
2024-01-11 14:38,,21,26,56,57,23,47
2024-01-11 14:37,,27,21,72,73,28,54
2024-01-11 14:36,,21,22,42,77,20,69
2024-01-11 14:35,,25,25,53,61,23,62
2024-01-11 14:34,,28,28,65,59,22,50
2024-01-11 14:33,,20,21,54,65,20,58
2024-01-11 14:32,,27,22,43,69,28,62
2024-01-11 14:31,,24,20,61,47,22,58
2024-01-11 14:30,,24,21,52,52,20,62
2024-01-11 14:29,,28,21,71,77,22,73
2024-01-11 14:28,,23,29,49,49,27,62
2024-01-11 14:27,,28,28,51,77,30,74
2024-01-11 14:26,,23,28,52,58,23,44
2024-01-11 14:25,,27,23,51,46,21,47
2024-01-11 14:24,,27,20,50,59,27,77
2024-01-11 14:23,,29,24,49,59,23,62
2024-01-11 14:22,,28,20,40,63,29,43
2024-01-11 14:21,,24,26,66,58,25,74
2024-01-11 14:20,,30,27,52,73,22,73
2024-01-11 14:19,,23,27,62,61,24,44
2024-01-11 14:18,,22,24,79,50,27,44
2024-01-11 14:17,,25,21,44,58,29,80
2024-01-11 14:16,,25,28,62,75,21,73
2024-01-11 14:15,,22,27,80,67,27,75
2024-01-11 14:14,,21,23,49,67,24,62
2024-01-11 14:13,,29,29,64,63,28,51
2024-01-11 14:12,,24,27,42,42,30,78
2024-01-11 14:11,,27,22,66,75,25,40
2024-01-11 14:10,,23,21,55,58,29,76
2024-01-11 14:09,,29,22,47,73,27,42
2024-01-11 14:08,,24,27,74,68,21,44
2024-01-11 14:07,,30,23,77,66,29,76
2024-01-11 14:06,,26,22,72,74,27,43
2024-01-11 14:05,,28,23,74,74,30,68
2024-01-11 13:52,,23,25,47,75,23,60
2024-01-11 13:51,,21,22,79,67,20,41
2024-01-11 13:50,,24,29,64,74,24,43
2024-01-11 13:49,,20,29,70,55,22,73
2024-01-11 13:48,,20,20,69,53,26,76
2024-01-11 13:47,,23,21,60,73,24,42
2024-01-11 13:46,,30,20,41,53,23,42
2024-01-11 13:45,,20,27,63,67,22,42
2024-01-11 13:44,,30,24,60,67,27,41
2024-01-11 13:43,,25,24,56,77,23,64
2024-01-11 13:42,,22,22,54,57,28,61
2024-01-11 13:41,,26,29,52,63,25,41
2024-01-11 13:40,,22,21,78,74,25,76
2024-01-11 13:39,,23,23,54,51,23,49
2024-01-11 13:38,,20,27,64,52,25,67
2024-01-11 13:37,,29,25,51,74,26,73
2024-01-11 13:36,,29,28,69,68,25,68
2024-01-11 13:35,,26,28,49,63,28,48
2024-01-11 13:34,,29,27,67,59,27,79
2024-01-11 13:33,,23,28,53,47,24,51
2024-01-11 13:32,,23,22,79,48,21,52
2024-01-11 13:30,,30,24,50,57,25,79
2024-01-11 13:21,,22,27,61,45,29,59
